StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1,prolific_id,devices,education,first_language,age,gender,education_level,country_of_residence,occupation,Q4.8,need_for_cognition_complex_problems,need_for_cognition_thinking_responsibility,need_for_cognition_thinking_not_fun,need_for_cognition_avoid_challenge,need_for_cognition_enjoy_problem_solving,need_for_cognition_prefer_intellectual_difficult,political_leaning,news_reading_frequency,news_media_trust,news_sources,thinkingmode_quickskim_slowcarefulread,thinkingmode_absorbingseveral_focusingone,thinkingmode_spontaneous_deliberate,thinkingmode_easy_automatic_significanteffort,thinkingmode_connections_rules,thinkingmode_initialimpressions_regularlyupdating,newseval_knowledgebefore,newseval_accuracy,newseval_bias,newseval_informative,newseval_believable_trust,newseval_clear_wellwritten,thinkingmode_mean,newseval_mean,post_intervention_thinkingmode_mean,post_intervention_newseval_mean,post_intervention_thinkingmode_quickskim_slowcarefulread,post_intervention_thinkingmode_absorbingseveral_focusingone,post_intervention_thinkingmode_spontaneous_deliberate,post_intervention_thinkingmode_easy_automatic_significanteffort,post_intervention_thinkingmode_connections_rules,post_intervention_why_you_felt_like_this,post_intervention_newseval_knowledgebefore,post_intervention_newseval_accuracy,post_intervention_newseval_bias,post_intervention_newseval_informative,post_intervention_newseval_believable_trust,post_intervention_newseval_clear_wellwritten,is_propaganda_general,why_propaganda,is_propaganda_1,is_propaganda_2,is_propaganda_3,is_propaganda_4,is_propaganda_5,is_propaganda_6,is_propaganda_7,is_propaganda_8,tool_improvement_suggestions,tool_awareness_propaganda,tool_most_helpful,NPS.5_NPS_GROUP,nps_score,tool_other_feedback,Q7.5,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q392_First Click,Q392_Last Click,Q392_Page Submit,Q392_Click Count,Q371_First Click,Q371_Last Click,Q371_Page Submit,Q371_Click Count,Q393_First Click,Q393_Last Click,Q393_Page Submit,Q393_Click Count,Q382_First Click,Q382_Last Click,Q382_Page Submit,Q382_Click Count,Q410_First Click,Q410_Last Click,Q410_Page Submit,Q410_Click Count,Q2_First Click.1,Q2_Last Click.1,Q2_Page Submit.1,Q2_Click Count.1,Q3_1.1,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,PROLIFIC_PID
30.07.25 21:48,30.07.25 22:15,IP Address,40.142.133.207,100,1663,TRUE,30.07.25 22:15,R_3QDlVCrik71EAe5,,,,,40.5899,-98.3914,anonymous,EN,I agree and I want to participate,652d8a4cd08c6435db58fd9b,Desktop,Other,English,25 to 44,Female,"Some college/university, no degree",,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",6,7,1,1,6,6,3,Multiple times a day,7,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",6,6,6,4,2,6,2,6,4,7,7,7,5,5.5,3.4,2.8333333333333335,2,2,2,5,6,I felt my thoughts were more deliberate simply because I know that most of the information in the article are not true.,6,1,7,1,1,1,Yes,I believe it was not true at all. I know this because I have followed the war in Ukraine and seen how Zelensky wants it to end.,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,I found the tool to be very interesting and insightful. I think it is a great way to summarize an article and to help point out what could and could not be helpful in situations. ,Yes,"I like how it reiterated each detail, sometimes rewording it but still making the same valid point.",Promoter,10,I very much enjoyed this survey. It was engaging and educational.,,,,,,,,,,,,,,,,,,8.418,253.255,255.093,4,0,0,843.36,0,0,0,56.585,0,6,2.065,89.242,90.045,11,2.065,89.242,90.045,11,
03.08.25 11:12,03.08.25 12:17,IP Address,188.30.159.72,100,3938,TRUE,03.08.25 12:17,R_8G9XR3FU6OnWiXv,,,,,52.283,-0.8462,anonymous,EN,I agree and I want to participate,6739c63518b4df234536f2d7,Desktop,Other,English,25 to 44,Female,Master's degree,United Kingdom,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",6,6,6,2,6,2,2,Once a day,10,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",2,5,6,4,6,5,5,6,5,7,7,7,4.666666666666667,6.166666666666667,4.4,4.833333333333333,5,4,5,3,5,Because I was not familiar with the story in the article. ,2,5,5,6,5,6,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,Going through the article bit by bit and analysing it discussing and raising questions.,Promoter,10,,,,,,,,,,,569.416,599.726,600.818,10,1253.009,1253.009,1255.654,1,,,,,,,,,57.831,439.515,440.922,3,4,12.106,70.718,72.071,10,12.207,70.718,72.071,10,
03.08.25 12:18,03.08.25 13:10,IP Address,188.30.159.72,100,3131,TRUE,03.08.25 13:10,R_2FLZQOCRBCNUhC8,,,,,52.283,-0.8462,anonymous,EN,I agree and I want to participate,6759faea38faca8e359a5f99,Desktop,Other,English,18 to 24,Female,Bachelor's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",6,5,5,3,6,5,3,Several times a week,11,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",6,6,6,6,5,6,1,6,3,7,5,5,5.833333333333333,4.5,6.2,4.333333333333333,6,7,6,6,6,Spontaneous because I was discovering new things as I read.,1,5,6,5,4,5,Yes,Because there is a lot ofpropganda material in the article.,Yes,No,Yes,No,Yes,Yes,Yes,No,,Yes,The fact that the tool analysis the facts i the article and makes comments and also asks for feedback.,Promoter,10,,,248.956,261.392,265.741,2,1802.91,1805.606,1806.335,3,,,,,,,,,,,,,,,,,280.205,280.205,282.204,1,6,2.955,61.149,62.566,13,2.955,61.148,62.565,13,
03.08.25 13:12,03.08.25 14:13,IP Address,162.120.135.124,100,3674,TRUE,03.08.25 14:13,R_7b7pAbTCNHxIgbn,,,,,45.3879,-71.8988,anonymous,EN,I agree and I want to participate,67ddaa18d3c904baf99a859e,Desktop,Other,English,18 to 24,Male,Bachelor's degree,Canada,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",7,7,1,1,7,7,1,Multiple times a day,9,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",7,7,7,7,1,7,1,5,3,7,5,7,6,4.666666666666667,5.6,5,7,7,1,6,7,I would say it was because the points in the article kept justifying my impression of the topic on ground.,5,4,6,6,2,7,Yes,The story seems to be favoring one side which I find a bit bias.,Yes,Yes,Yes,Yes,Yes,No,Yes,No,It should be improved to transcribe human responses faster.,Yes,The clarity in it's analysis.,Promoter,10,,,,,,,,,,,,,,,,,,,694.911,1373.506,1375.244,3,0,0,1473.523,0,0,0,99.804,0,1,1.352,95.871,97.099,15,1.352,95.871,97.099,15,
03.08.25 14:37,03.08.25 15:30,IP Address,82.132.244.200,100,3157,TRUE,03.08.25 15:30,R_2ejZPd5e9EHIWtF,,,,,52.4867,-1.8989,anonymous,EN,I agree and I want to participate,6711776eb69ec0c9193c271f,Desktop,Other,English,18 to 24,Male,Bachelor's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",5,5,3,3,5,5,4,Once a month,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",5,6,6,5,4,6,2,3,5,6,4,5,5.333333333333333,4.166666666666667,4,4.166666666666667,3,4,5,3,5,"Because the article explained a serious matter right now in news around the world which makes me think of this situation more deliberately to judge if the article is stating true facts or biased to one side. As the sources of the article was unknown, there is a chance that the author might be biased to one side in this situation. There are also facts that I am not sure if it is truthful or not as I have not heard and seen them before in any news outlet, therefore I was deliberate in my thinking and taking in the information in this article with a pinch of salt 
",4,3,6,5,3,4,Yes,"Because they are focusing on the political issue in Ukraine when Russia is trying to negotiate, stating that Kiev is not interested in resolving the conflict but Ukraine was invaded in the first place. And stated that Zelensky was trying to prolonged the war due to him not wanting to call new elections which could be true but I have not anything on this statement in any news outlet. ",Yes,No,Yes,Yes,Yes,No,Yes,No,Allow users to edit the transcript of voice recording to correct any mistakes,Yes,Different insight and ideas on the topic we discussed ,Detractor,6,,,,,,,,,,,553.229,553.229,553.835,1,0,0,1468.828,0,,,,,,,,,0,0,130.32,0,3,1.185,308.382,309.682,14,1.185,308.382,309.682,14,
03.08.25 15:33,03.08.25 16:01,IP Address,47.20.229.142,100,1714,TRUE,03.08.25 16:01,R_51dqlZXOnBPD2H7,,,,,40.9673,-73.8418,anonymous,EN,I agree and I want to participate,66324535fc1d7a68f0e2bdbb,Desktop,Other,English,45 to 64,Male,Bachelor's degree,United States,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",5,5,2,2,5,5,2,Multiple times a day,10,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,2,6,7,2,2,4,6,7,7,6,7,4.333333333333333,6.166666666666667,2.4,6,2,2,2,1,5,I was applying facts and evidence regarding the whole situation in order to critically think about the information provided. ,5,6,7,7,5,6,Yes,"The article only presented a Russian perspective by quoting Polyansky.  There were no rebuttals to the information provided by Polanskky, only information that can be viewed as evidence to his statements. ",Yes,No,Yes,Yes,Yes,Yes,Yes,No,none,Yes,How evident bias can be when looking for it. ,Promoter,10,no,,,,,,,,,,,,,,,,,,373.213,373.213,396.706,1,0,0,445.892,0,0,0,151.536,0,5,7.81,111.905,112.789,11,7.81,111.905,112.789,11,
05.08.25 10:36,05.08.25 11:31,IP Address,41.121.11.188,100,3296,TRUE,05.08.25 11:31,R_8dgxLnTLtqwC3d4,,,,,-25.757,28.1443,anonymous,EN,I agree and I want to participate,60b60bd5aeeb1392d636184d,Desktop,Other,English,25 to 44,Male,Bachelor's degree,South Africa,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",5,5,2,3,7,4,2,Several times a week,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,4,5,5,5,5,2,3,5,5,4,5,5.166666666666667,4,3.8,5,2,4,4,3,6,"With what I read I already had my own background on the what was being discussed on the article, hence my thoughts would deliberately support statements that the President of Ukraine doesn't really want the war to end ",6,6,4,5,5,4,,,Yes,No,No,Yes,Yes,Yes,No,No,It should answer a little faster,Yes,For me it just helped me by asking me more questions to better analyze the article ,Passive,7,,,,,,,,,,,30.616,356.012,357.073,8,189.242,1569.808,1596.241,9,,,,,,,,,119.806,179.26,190.906,3,6,21.084,96.188,97.774,13,21.084,96.188,97.774,13,
05.08.25 13:28,05.08.25 13:48,IP Address,90.242.138.31,100,1182,TRUE,05.08.25 13:48,R_28Oq7UyA6TbTnWi,,,,,53.4809,-2.2374,anonymous,EN,I agree and I want to participate,6150211a925e04bf1277e3fe,Desktop,Other,English,18 to 24,Female,High school diploma or equivalent,United Kingdom,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",5,5,3,3,5,5,2,Several times a week,8,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",5,3,5,3,3,3,3,3,6,4,4,5,3.6666666666666665,4.166666666666667,4.2,4.333333333333333,3,5,5,3,5,"My thoughts felt more deliberate because I already had a positive attitude towards Ukraine, and although I try to see from both sides, I do not allow articles to sway my views if I have done research from non-biased sources previously.",4,3,6,5,3,5,Yes,"Because it paints the picture that Zelensky is completely wrong, and Putin is in the right.",Yes,No,Yes,Yes,Yes,Yes,Yes,No,"I feel like the voice sounds quite monotone, so perhaps making it more interesting?",Yes,It gave me different viewpoints,Detractor,6,,,,,,,,,,,0,0,200.026,0,0,0,486.52,0,,,,,,,,,0,0,77.658,0,4,1.539,64.366,65.526,10,1.539,64.367,65.526,10,
05.08.25 14:02,05.08.25 15:14,IP Address,197.185.190.32,100,4293,TRUE,05.08.25 15:14,R_8vutUYst1UWVqY9,,,,,-26.2309,28.0583,anonymous,EN,I agree and I want to participate,609a83645a6b336762951202,Desktop,Other,English,25 to 44,Male,"Some college/university, no degree",South Africa,"Craft & Related Trades Workers – hands-on skilled trades (e.g. carpenter, plumber, electrician)","Yes, I will",7,7,2,1,7,5,4,Several times a week,1,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",7,7,7,5,5,7,5,4,2,7,7,7,6.333333333333333,5.333333333333333,5.6,4.833333333333333,7,6,2,7,6,"I have been a somewhat slow reader because that's how I am able to absorb more details and capture important points of the article without having to skim through everything and forget most of the information. so, I was giving my honest thoughts on everything I've been doing.",5,7,1,7,4,5,No,"most of the information I read through here is what I've seen in my day-to-day life through social media platforms and other news websites that I trust. hence, I do see most of what I've already seen but there are a few passages that i find suspicious.",Yes,No,No,Yes,Yes,No,No,No,none that ai is spectacular and a great conversationalist.,Yes,the way it summarized my thoughts and gave me different elements about the topic that I might have been missing.,Promoter,10,no,,,,,,,,,,,,,,,,,,32.035,982.361,984.412,8,836.999,1760.445,1762.488,2,0,0,220.779,0,7,1.494,306.248,313.754,25,1.493,306.247,313.753,25,
05.08.25 16:10,05.08.25 16:55,IP Address,99.172.164.188,100,2680,TRUE,05.08.25 16:55,R_6OIT5ndicLr78sD,,,,,35.3352,-97.4789,anonymous,EN,I agree and I want to participate,6684b71a5615b7da8e59ce56,Desktop,Other,English,45 to 64,Female,Bachelor's degree,United States,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",6,6,2,2,6,6,3,Once a week,8,"online news websites,news apps",4,3,4,4,3,4,3,4,3,4,4,4,3.6666666666666665,3.6666666666666665,3.6,3.8333333333333335,3,5,3,4,3,I feel like I was thinking a variety of thoughts which didn't feel well thought out and deliberate more just a random thought process. I would likely read the article several times in order to have a more complete opinion. ,3,4,4,4,4,4,Yes,The title for starters is kind of where is starts and leans to Russian biases. Going further into the article quoting Putin's opinion on Zelensky. It feels somewhat biased and in favor of Russia even though it is subtle. ,Yes,No,Yes,Yes,Yes,Yes,Yes,No,The Ai interaction went without issue and I see no improvements to be made. ,No,It stated the same information in different ways. ,Detractor,6,,,,,,,,,,,,,,,,,,,6.278,6.278,210.891,1,0,0,1547.094,0,0,0,101.571,0,4,32.141,279.449,298.472,13,32.141,279.449,298.472,13,
05.08.25 16:56,05.08.25 18:00,IP Address,68.33.227.117,100,3850,TRUE,05.08.25 18:00,R_31FOy5wQLIng2wP,,,,,39.3343,-76.4394,anonymous,EN,I agree and I want to participate,65baa72531ba3e8cb06d96ea,Desktop,Other,English,18 to 24,Female,High school diploma or equivalent,United States,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",5,6,1,4,5,5,3,Several times a week,8,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",6,6,6,6,4,6,6,5,4,5,5,5,5.666666666666667,5,5.2,5.833333333333333,4,5,6,6,5,A lot of what I was reading was fact which is why I felt the need to think more deliberately ,6,5,6,6,6,6,,,No,No,No,No,No,No,,Yes,none,No,it's conversational abilities,Detractor,5,nope,,2.75,382.66,663.028,2,1262.951,1262.951,1263.88,1,,,,,,,,,,,,,,,,,116.047,116.047,388.724,1,6,10.122,125.673,126.245,18,10.122,125.673,126.245,18,
05.08.25 18:02,05.08.25 18:30,IP Address,37.60.101.30,100,1675,TRUE,05.08.25 18:30,R_2GdfywGzTbvHbAR,,,,,50.746,-1.9791,anonymous,EN,I agree and I want to participate,6163f8a826c9b98b20139416,Desktop,Other,English,45 to 64,Male,High school diploma or equivalent,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",5,3,3,3,5,5,5,Multiple times a day,7,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",3,2,6,6,3,3,6,3,7,2,2,4,3.8333333333333335,4,4.6,4,3,3,6,6,5,Because I was taking a study and therefore I needed to approach it in that way,5,4,7,2,2,4,Yes,"Because it was a report from what appeared to be a Russian state broadcaster (RT- Russia Today), quoting a ""Russian Diplomat"" with no examination of the claims that were being ade by him.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"The interactions weren't strong enough, in that they cut out far quicker than they needed to.",No,"Nothing, it was just everyday stuff, although it would have been far better if you'd allowed the study  taker to see the text of the article during the discussion with the bot",Detractor,1,"Let the study taker see the article, otherwise, they are at a disadvantage with the bot which has full knowledge, rather than just a single readthrough",,0,0,210.759,0,0,0,630.037,0,,,,,,,,,,,,,,,,,0,0,86.568,0,6,1.66,138.649,143.765,14,1.66,138.649,143.765,14,
05.08.25 18:31,05.08.25 18:56,IP Address,81.101.72.235,100,1538,TRUE,05.08.25 18:56,R_8S06VvAyySRPBth,,,,,54.58,-5.928,anonymous,EN,I agree and I want to participate,6776ea7fcb7e01d38a5b46b6,Desktop,Other,English,25 to 44,Female,Bachelor's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",3,7,1,3,5,5,4,Several times a week,8,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,2,4,6,3,5,2,2,6,5,3,6,4.5,4,4.6,4.166666666666667,3,4,4,5,7,It is not an area I am familiar with so I found that I needed to fully concentrate on what it was presenting ,1,5,3,6,3,7,No,It doesn't seem to share just one view ,No,No,No,No,No,No,No,No,None ,Yes,It helped clarify things ,Detractor,6,None ,,,,,,,,,,,,,,,,,,0,0,300.129,0,0,0,685.98,0,0,0,79.089,0,6,2.071,85.997,87.815,12,2.072,85.997,87.816,12,
05.08.25 19:08,05.08.25 19:42,IP Address,216.8.152.62,100,2032,TRUE,05.08.25 19:42,R_3eDcW57mqiBAA2l,,,,,42.2839,-82.9786,anonymous,EN,I agree and I want to participate,5e5a96f5a2f2c528edf70f6e,Desktop,Other,English,25 to 44,Female,"Some college/university, no degree",Canada,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",4,5,5,4,7,5,7,Multiple times a day,8,"traditional media (e.g. newspapers, TV news channels),online news websites,news apps",5,1,6,1,2,2,1,5,4,6,5,5,2.8333333333333335,4.333333333333333,3.6,6.666666666666667,7,2,1,1,7,I had some knowledge about this subject previously. ,6,6,7,7,7,7,Yes,Because it paints Ukraine in a bad light. ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,I liked talking it out.,Passive,8,I use a similiar tool notebook llm to read out articles like podcasts.,,0,0,702.394,0,0,0,696.2,0,,,,,,,,,,,,,,,,,0,0,269.189,0,7,0.992,33.795,36.557,10,0.992,33.795,36.557,10,
05.08.25 20:38,05.08.25 21:15,IP Address,78.105.198.183,100,2205,TRUE,05.08.25 21:15,R_8Peo6YLtU3tILI6,,,,,53.5477,-2.1259,anonymous,EN,I agree and I want to participate,5ee28b04c21e4b3d41f5dd8b,Desktop,Other,English,18 to 24,Female,"Some college/university, no degree",United Kingdom,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",3,5,2,2,4,4,2,Rarely,7,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",5,3,2,6,4,6,1,2,6,3,3,6,4.333333333333333,3.5,3.8,3.3333333333333335,3,3,3,5,5,I'm not very well educated on the Ukraine-Russia war. Of course I see splices of information in the news and on social media and am generally quite confident in my stance siding with Ukraine. It seemed the article was very pro-Russia and trying to paint Zelensky as a dictator of sorts. While reading I had to bear in mind how little informed I am on the topic.,1,3,5,3,2,6,Yes,It seems quite clear to me the article has a specific goal of painting Zelensky/Ukraine in a negative light. The source being a Russian diplomat (aka the opposing side) is questionable and seems biased to me too. ,Yes,Yes,No,Yes,Yes,Yes,Yes,No,It kept looping back onto its goal I think - it did seem adamant on me adhering to the notion Germany was 'try-harding' so to speak. I think all AI has an issue with providing validation to it's users where there shouldn't be any too and this was definitely present here. ,Yes,It kind of summarized the information in a way that made it a little bit more digestible for me as a novice on the topic. Being asked questions gave me time to think and actually consider what the article was saying rather than viewing it passively. ,Detractor,1,,,2.245,148.636,149.1,16,22.739,575.722,576.627,34,,,,,,,,,,,,,,,,,11.059,69.224,86.624,12,5,5.605,169.927,173.284,39,5.605,169.927,173.284,39,
05.08.25 21:21,05.08.25 22:04,IP Address,31.52.255.229,100,2565,TRUE,05.08.25 22:04,R_80PJcsUFZhurnKk,,,,,52.3966,-0.7212,anonymous,EN,I agree and I want to participate,5a94ee9bf6dfdd0001ea50f1,Desktop,Other,English,25 to 44,Male,"Some college/university, no degree",United Kingdom,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",3,2,4,5,4,3,3,Several times a week,7,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",5,2,4,6,3,3,1,4,5,4,1,3,3.8333333333333335,3,2.6,2.6666666666666665,1,4,2,1,5,I feel like the USA is just in cuckoo land when it comes to Ukraine so as soon as i see any kind of rubbish being spouted by any US sources i tune out with regards to Ukraine. ,3,2,7,2,1,1,Yes,I felt as though you are being pushed into a certain direction whilst reading the article to suit an agenda by the author. ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,No,I did not notice any tool being used. I was just given extracted quotes and wasnt informed that this was part of a tool. ,Detractor,5,,,,,,,,,,,0,0,211.149,0,0,0,1326.474,0,,,,,,,,,0,0,237.773,0,6,1.556,136.456,138.262,13,1.556,136.456,138.262,13,
05.08.25 22:26,05.08.25 23:19,IP Address,89.243.115.100,100,3213,TRUE,05.08.25 23:19,R_8ErUCZLkkgxrYOF,,,,,52.9538,-1.1571,anonymous,EN,I agree and I want to participate,679153802a458f825959cf4a,Desktop,Other,English,45 to 64,Male,Bachelor's degree,United Kingdom,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",4,5,4,2,6,6,4,Once a day,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",6,2,6,3,2,6,3,6,5,6,6,6,4.166666666666667,5.333333333333333,3.8,5.5,3,6,3,5,2,"it felt more spontaneous because it made me question the role of rusia and especially the role of the ukrainian president, my mind was going back and forth between the two presidents. Example the part where it says that the ukrain president's term has expired and has refused to do election, or that he is not willing to sit with the rusian president ",5,6,5,6,5,6,Yes,because the direction at which it comes from wants to paint the president of ukrain as someone that is deliberately looking or prolonging the war with rusia so that he can remain in power and cover up some bad deeds he has done contrarily to what the media tells us. it looks like an article that is meant to instigate regardless of it it is saying the truth.,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,the time laps for replying should be a bit shorter.,Yes,it asked questions that made and helped me to think,Detractor,6,no comment,,0,0,525.669,0,492.04,492.04,1415.604,1,,,,,,,,,,,,,,,,,0,0,169.032,0,7,1.833,288.512,292.935,14,1.833,288.512,292.935,14,
05.08.25 23:25,06.08.25 00:01,IP Address,86.22.235.53,100,2154,TRUE,06.08.25 00:01,R_87GnlWTL8Hx1WiB,,,,,53.4146,-2.2274,anonymous,EN,I agree and I want to participate,67310ae1d0ea0611b90f274e,Desktop,Other,English,18 to 24,Male,Bachelor's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",3,4,2,3,5,4,6,Multiple times a day,11,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",6,2,5,3,2,2,3,4,2,5,5,5,3.3333333333333335,4,3.4,3.6666666666666665,3,2,3,3,6,"My thoughts felt deliberate, analyzing the EU migration pact's implications methodically. The article's data, like detention policies and country opt-outs prompted structured reasoning to asses impacts on human rights.",3,3,3,5,4,4,Yes,I think it is propagandistic because of it's points abount the ukranian leade vladimi zelensky's negotiations and prolonged conflict,Yes,Yes,No,No,Yes,No,Yes,No,none,Yes,The very detailed informations and elaborativeness of the statements.,Passive,8,no,,,,,,,,,,,,,,,,,,20.141,493.289,507.243,11,0,0,827.837,0,0,0,67.673,0,6,42.496,118.9,123.246,10,42.493,118.897,123.243,10,
06.08.25 00:03,06.08.25 00:24,IP Address,173.26.187.233,100,1240,TRUE,06.08.25 00:24,R_3YmEL1bN1mcJymg,,,,,41.3421,-88.8426,anonymous,EN,I agree and I want to participate,65b98fe25e75b5acc3f44626,Desktop,Other,English,25 to 44,Male,"Some college/university, no degree",United States,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",5,5,1,2,5,5,1,Multiple times a day,8,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",7,2,6,6,5,6,3,4,5,6,5,6,5.333333333333333,4.833333333333333,5.2,5.333333333333333,2,5,6,7,6,"I took in the fact that this was a Russian diplomat speaking, so I filtered their perspective through that lens. They could be right, but obviously their perspective is skewed by their own incentives.",6,4,5,6,5,6,No,"While it only presents one perspective, it clearly marks who it's from.",No,No,No,No,No,No,No,No,"It mostly seemed to agree with me and push me to keep speaking, rather than providing a distinct perspective of its own.",No,"It was interesting, but not particularly helpful. ",Detractor,0,No.,,57.332,60.218,194.904,2,0,0,405.66,0,,,,,,,,,,,,,,,,,132.211,132.211,132.881,1,6,1.019,32.616,37.928,10,1.019,32.617,37.928,10,
06.08.25 00:44,06.08.25 01:45,IP Address,24.44.182.146,100,3686,TRUE,06.08.25 01:45,R_7vlAPm74oeD5Fqp,,,,,40.9476,-73.8624,anonymous,EN,I agree and I want to participate,5c9bfbfa325c3d001ad360a8,Desktop,Other,English,25 to 44,Female,Bachelor's degree,United States,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",5,2,7,6,2,2,1,Once a month,1,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,2,5,6,6,1,2,6,3,6,7,7,4.5,5.166666666666667,5,3.8333333333333335,5,6,6,6,2,I felt like I was learning and updating my thoughts as I was reading the article.,1,4,4,4,4,6,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,N/a,Yes,"It discussed the topics at hand in a way that allowed me to look at different perspectives,",Passive,7,No,,,,,,,,,,,,,,,,,,834.613,834.613,876.569,1,446.446,446.446,979.652,1,0,0,43.35,0,4,19.393,60.853,61.193,10,19.393,60.853,61.193,10,
06.08.25 01:48,06.08.25 02:11,IP Address,98.97.114.18,100,1375,TRUE,06.08.25 02:11,R_54juewCM5QD7Jir,,,,,33.4532,-112.0748,anonymous,EN,I agree and I want to participate,67207ddb95109f11e89dcfb8,Desktop,Other,English,25 to 44,Female,Bachelor's degree,United States,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",6,7,1,2,7,6,4,Multiple times a day,10,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",7,3,7,7,6,7,2,3,6,6,7,7,6.166666666666667,5.166666666666667,4.2,4,7,3,1,3,7,I was careful in considering each fact presented. i did not think of my prior knowledge and remained objective,5,3,6,4,3,3,Yes,it was biased and seemed to try to convince reader that Zelensky is not a legitamate leader,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,None to suggest,Yes,It helped me read carefully for clues about the media's tactics,Passive,7,I do not. Thank you for your time. ,,,,,,,,,,,,,,,,,,0,0,452.485,0,0,0,206.552,0,0,0,101.917,0,6,1.763,153.787,155.218,11,1.763,153.787,155.218,11,
