StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1,prolific_id,devices,education,first_language,age,gender,education_level,country_of_residence,occupation,Q4.8,need_for_cognition_complex_problems,need_for_cognition_thinking_responsibility,need_for_cognition_thinking_not_fun,need_for_cognition_avoid_challenge,need_for_cognition_enjoy_problem_solving,need_for_cognition_prefer_intellectual_difficult,political_leaning,news_reading_frequency,news_media_trust,news_sources,thinkingmode_quickskim_slowcarefulread,thinkingmode_absorbingseveral_focusingone,thinkingmode_spontaneous_deliberate,thinkingmode_easy_automatic_significanteffort,thinkingmode_connections_rules,thinkingmode_initialimpressions_regularlyupdating,newseval_knowledgebefore,newseval_accuracy,newseval_bias,newseval_informative,newseval_believable_trust,newseval_clear_wellwritten,thinkingmode_mean,newseval_mean,post_intervention_thinkingmode_mean,post_intervention_newseval_mean,post_intervention_thinkingmode_quickskim_slowcarefulread,post_intervention_thinkingmode_absorbingseveral_focusingone,post_intervention_thinkingmode_spontaneous_deliberate,post_intervention_thinkingmode_easy_automatic_significanteffort,post_intervention_thinkingmode_connections_rules,post_intervention_why_you_felt_like_this,post_intervention_newseval_knowledgebefore,post_intervention_newseval_accuracy,post_intervention_newseval_bias,post_intervention_newseval_informative,post_intervention_newseval_believable_trust,post_intervention_newseval_clear_wellwritten,is_propaganda_general,why_propaganda,is_propaganda_1,is_propaganda_2,is_propaganda_3,is_propaganda_4,is_propaganda_5,is_propaganda_6,is_propaganda_7,is_propaganda_8,tool_improvement_suggestions,tool_awareness_propaganda,tool_most_helpful,NPS.5_NPS_GROUP,nps_score,tool_other_feedback,Q7.5,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q392_First Click,Q392_Last Click,Q392_Page Submit,Q392_Click Count,Q371_First Click,Q371_Last Click,Q371_Page Submit,Q371_Click Count,Q393_First Click,Q393_Last Click,Q393_Page Submit,Q393_Click Count,Q382_First Click,Q382_Last Click,Q382_Page Submit,Q382_Click Count,Q2_First Click.1,Q2_Last Click.1,Q2_Page Submit.1,Q2_Click Count.1,Q3_1.1,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,PROLIFIC_PID
2025-07-29 04:04:04,2025-07-29 04:19:56,IP Address,75.111.229.92,100,952,True,2025-07-29 04:19:57,R_3QLy1LbtNBheILn,,,,,33.5119,-101.9316,anonymous,EN,I agree and I want to participate,674cf81edc2ef0fee3bd0acc,Desktop,Other,English,18 to 24,Female,Master's degree,,"Elementary Occupations – routine manual or simple tasks (e.g. cleaner, porter, shelf stacker)","Yes, I will",4,5,5,4,5,4,4,Once a week,9,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",4,5,3,5,3,5,3,4,5,4,5,4,4.166666666666667,4.166666666666667,4.2,4.5,5,4,5,3,4,I felt this way because I had to deeply think about what I was reading and needed time to process the information I was given.  ,4,5,4,5,4,5,No,I do not think it is propagandist because of the honest and true feelings and facts presented to the readers throughout the article.  ,Yes,Yes,No,No,No,Yes,No,Yes,,Yes,It was very informative and fast.  ,Promoter,10,No,,0,0,9.987,0,0,0,725.529,0,,,,,,,,,,,,,0,0,7.959,0,4,1.267,41.466,42.221,10,1.268,41.466,42.221,10,
2025-08-03 16:55:57,2025-08-03 17:47:55,IP Address,90.242.101.252,100,3117,True,2025-08-03 17:47:56,R_2DxFMhJIYZxachz,,,,,51.3508,-1.9942,anonymous,EN,I agree and I want to participate,672bec1d7fd5de6ac0c72173,Desktop,Other,English,18 to 24,Male,Bachelor's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",7,6,1,2,6,6,2,Multiple times a day,10,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,7,4,6,3,5,6,5,1,6,6,1,5.333333333333333,4.166666666666667,2.2,3.0,1,1,1,1,7,The article includes blunt points written as the reader possibly heard them. The article thus doesn't engage the senses; I have to deliberately form an opinion based on what I have read.,5,2,7,2,1,1,Yes,"Some points in the article seem to present random facts without sufficient evidence to back them up. The overall structure lacks coherence; it jumps around rather than clearly laying out what happened, how events unfolded, and the resulting consequences.",Yes,Yes,No,Yes,Yes,No,No,No,"The given tool presented presents a clear and well-organised information that allowed me to see the intricacy of the charges leveled against Harvard, specifically, of antisemitism and discriminatory allegations. It will be nice that the tool provided greater examples or details on how certain techniques of propaganda happened in the light of the article.",Yes,"The tool provided clarity and structure that served to provide me with a clear explanation of the complexity surrounding the accusations against Harvard, in particular, those touching on antisemitism and discrimination.",Promoter,9,"The tool was impressive. Although the article I received for discussion was about Germany’s political and military stance, the bot initially focused on Trump’s accusations against Harvard, which caught me off guard. However, the bot quickly brought me up to speed on the topic, and we ended up having a very fruitful and insightful discussion",,,,,,,,,,0,0,28.455,0,0,0,1475.082,0,,,,,0,0,21.391,0,1,2.306,387.092,398.223,17,2.306,387.092,398.223,17,
2025-08-03 17:49:38,2025-08-03 18:24:58,IP Address,5.133.46.62,100,2119,True,2025-08-03 18:24:59,R_85X60SOyjYAIBib,,,,,54.5744,-1.2317,anonymous,EN,I agree and I want to participate,5e35373e1ddb124e6c306747,Desktop,Other,English,45 to 64,Female,Bachelor's degree,United Kingdom,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",5,6,2,2,4,5,2,Several times a week,7,"traditional media (e.g. newspapers, TV news channels),online news websites,news apps",5,2,5,6,5,6,3,1,7,2,4,5,4.833333333333333,3.6666666666666665,1.4,2.8333333333333335,1,2,2,1,1,"I think because it feels like a regurgitation of the messaging coming from the Kremlin in recent years, it was so obviously and overtly biased that it didn't require much dissection - it was less news and more tabloid allegtions",6,1,7,1,1,1,Yes,"it made no effort to represent a two sided debate, it gave no clear sources for allegations and quickly descended into attack on an individual rather than a dissection of a situation",Yes,Yes,Yes,Yes,Yes,Yes,No,No,I would like  greater variety of questions,Yes,It was useful to have the tool hone in on specific language and tools which helped focus my thoughts,Promoter,9,,,86.793,233.613,236.149,5,25.737,1075.637,1077.303,11,,,,,,,,,,,,,34.873,67.663,69.557,2,1,1.798,123.888,124.623,20,1.798,123.888,124.623,20,
2025-08-03 20:31:24,2025-08-03 21:13:39,IP Address,90.204.218.201,100,2535,True,2025-08-03 21:13:40,R_8fkHnfwTddUxzSJ,,,,,52.7989,-0.067,anonymous,EN,I agree and I want to participate,6666251b91a637999fba3144,Desktop,Other,English,18 to 24,Female,Master's degree,United Kingdom,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",7,6,1,2,6,5,2,Several times a week,8,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",6,6,6,7,4,2,3,5,6,4,5,5,5.166666666666667,4.666666666666667,5.8,3.6666666666666665,6,7,6,3,7,"As the AI had caused me to question a lot about the previous article, whilst reading this new article I found myself being more critical of if it seemed to be biased or not.",2,4,5,4,3,4,,,No,No,No,Yes,Yes,No,Yes,No,"It was quicker, I waited over ten minutes for a response and did have to move on in the end as it seemed to get stuck.",Yes,it prompted me to question media more,Detractor,5,,,,,,,,,,,,,,,,,,,0,0,294.756,0,0,0,101.804,0,6,20.105,63.049,64.46,8,20.106,63.049,64.46,8,
2025-08-03 22:17:20,2025-08-03 22:58:35,IP Address,41.56.135.181,100,2475,True,2025-08-03 22:58:36,R_8jqabl6y7D9Ci8T,,,,,-33.914,18.4129,anonymous,EN,I agree and I want to participate,60c0fa09ef735c52ada64d23,Desktop,Other,English,18 to 24,Female,Bachelor's degree,South Africa,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",1,3,4,4,4,2,4,Once a month,8,"social media platforms (e.g. Facebook, Twitter, Telegram)",6,5,4,5,6,6,3,4,4,5,5,4,5.333333333333333,4.166666666666667,4.0,4.166666666666667,5,4,3,3,5,"My thought process was not aimless; I kept adding on to the information as I was reading the negotiation struggle between Russia and Ukraine .
",5,5,4,4,3,4,,,Yes,Yes,Yes,No,No,Yes,Yes,Yes,I do not have any suggestions at the moment.,No,It did not help me too much,Detractor,3,"N/A
",,,,,,,,,,,,,,,,,,30.991,42.35,572.058,4,0,0,111.634,0,6,41.905,85.193,86.493,10,41.906,85.194,86.494,10,
2025-08-03 22:59:29,2025-08-04 00:03:33,IP Address,92.236.111.55,100,3844,True,2025-08-04 00:03:34,R_8lg0LQgvfSfZWFP,,,,,52.4167,-1.9167,anonymous,EN,I agree and I want to participate,6658b1491e88ec15902d5301,Desktop,Other,English,25 to 44,Female,Master's degree,United Kingdom,"Craft & Related Trades Workers – hands-on skilled trades (e.g. carpenter, plumber, electrician)","Yes, I will",6,6,2,3,6,4,2,Several times a week,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",7,3,6,7,6,1,3,2,6,3,2,3,5.0,3.1666666666666665,4.6,3.3333333333333335,6,4,6,1,6,Have read a similiar article before and it didn't do much to sway my impressions of Zelensky anway.,5,2,6,2,2,3,Yes,It is against support for the Ukranian side.,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Felt AI tool eventually came round to a dual way of thinking.,Detractor,6,None.,,0,0,178.432,0,0,0,3097.87,0,,,,,,,,,,,,,0,0,67.943,0,2,1.689,47.558,48.428,13,1.689,47.558,48.429,13,
2025-08-04 00:05:03,2025-08-04 00:25:44,IP Address,107.2.125.152,100,1240,True,2025-08-04 00:25:45,R_7GxWQ4nfJvyZkiS,,,,,44.9114,-93.4898,anonymous,EN,I agree and I want to participate,5f9d6c8b87770828f1f08fbe,Desktop,Other,English,25 to 44,Female,"Some college/university, no degree",United States,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",7,7,1,1,7,7,2,Multiple times a day,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",5,6,6,6,6,5,1,2,7,2,1,1,5.666666666666667,2.3333333333333335,3.2,2.8333333333333335,2,2,2,4,6,I felt it was trying to influence the reader,3,1,6,4,1,2,Yes,The same things like they're trying to make every effort to go to President Donald Trump that Russia isn't interested in peace and he's saying that Ukraine doesn't want to end the conflict,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,It made me think about my response and analyze,Promoter,10,,,85.477,195.53,225.237,4,0,0,515.888,0,,,,,,,,,,,,,83.304,124.074,135.211,4,4,13.191,113.527,114.222,15,13.19,113.527,114.221,15,
2025-08-04 01:02:14,2025-08-04 02:11:13,IP Address,96.225.77.42,100,4139,True,2025-08-04 02:11:14,R_1Cv0MYOCT5uStPl,,,,,40.6679,-74.1178,anonymous,EN,I agree and I want to participate,58adfc6e7cf56d0001f931a2,Desktop,Other,English,25 to 44,Male,Associate degree,United States,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",5,6,4,1,2,4,1,Several times a week,8,"traditional media (e.g. newspapers, TV news channels),online news websites,news apps",3,4,6,6,6,6,4,3,4,3,4,4,5.166666666666667,3.6666666666666665,4.4,2.3333333333333335,4,7,5,5,1,This is proproganda,3,2,1,3,2,3,Yes,"The idea that Zelensky is playing games, and the idea that somehow, Ukraine is responsible for the conflict and not the one attempting to genocide them.",Yes,No,Yes,Yes,Yes,Yes,Yes,No,too slow.,No,Nothing,Detractor,0,,,,,,,,,,,46.5,46.5,87.595,1,1873.702,1873.702,1873.988,1,,,,,4.762,4.762,257.263,1,5,1.528,101.321,106.809,13,1.528,101.322,106.809,13,
2025-08-04 02:53:57,2025-08-04 03:17:33,IP Address,88.97.245.45,100,1415,True,2025-08-04 03:17:34,R_82GoVxW9n3aPhfQ,,,,,51.5055,-2.5157,anonymous,EN,I agree and I want to participate,5d3cc4bd1850400016d2bb66,Desktop,Other,English,18 to 24,Male,Bachelor's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",6,7,1,2,7,7,3,Multiple times a day,10,"traditional media (e.g. newspapers, TV news channels),social media platforms (e.g. Facebook, Twitter, Telegram),news apps",7,2,6,5,4,5,2,3,6,2,2,5,4.833333333333333,3.3333333333333335,2.6,3.6666666666666665,5,2,2,2,2,"I felt like as I was reading the text it was easy to go through and understand each of the points that were being presented. However, the article was very one-sided, that being Russia and did not consider anything from the Ukrainian side. So it automatically felt like it was going to be very one sided from the start and that already discouraged any deliberate thinking, ",5,2,7,2,1,5,Yes,The article was very one sided and did not give any information from the side of the Ukrainians. All quotes were from the Russian side and all quotes were given in a negative light. ,Yes,No,Yes,Yes,Yes,Yes,Yes,No,The transcript did not work as intended and I could not have a full conversation with the AI bot. ,Yes,The tool maybe helped with identifying which areas to think about when thinking about propaganda in articles. ,Detractor,6,I would want to know how unbiased the tool would be before using it and if it would use the most recent and relevant information to update its knowledge. ,,0,0,277.493,0,0,0,332.715,0,,,,,,,,,,,,,0,0,105.441,0,6,1.508,136.901,137.918,10,1.508,136.901,137.918,10,
2025-08-04 03:18:35,2025-08-04 04:23:40,IP Address,50.230.207.130,100,3905,True,2025-08-04 04:23:41,R_5azhoANj8ux0Sop,,,,,39.9843,-75.2266,anonymous,EN,I agree and I want to participate,663ea705b761e95caebf67eb,Desktop,Other,English,25 to 44,Female,Bachelor's degree,United States,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",3,3,1,5,5,3,1,Rarely,10,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",6,2,6,7,6,2,6,1,7,3,3,5,4.833333333333333,4.166666666666667,3.6,3.6666666666666665,2,6,3,1,6,"I felt that my thoughts were more deliberate while reading the article since I was carefully analyzing each sentence in the article to see whether or not I believed the sentence was biased. I tried thinking about the opposing argument and how each sentence could be refuted as I read the article, making the process of reading the article much more deliberate.",4,2,6,3,2,5,Yes,I think the article is propagandistic because the vast majority of the article is discussing how a Russian diplomat finds the Ukrainian president's negotiation tactics as disgraceful and encouraging of a war. It would feel much less propagandistic if the article included Ukrainian insights on the diplomat's words throughout the article rather than just in the last sentence.,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Maybe train it to continue the conversation in new ways rather than repeating very similar points and questions,Yes,I found it helpful that the AI gave a name for the type of propaganda and tactics being used in the article,Detractor,3,,,,,,,,,,,0,0,188.044,0,0,0,2900.069,0,,,,,0,0,116.085,0,7,1.108,238.916,240.779,22,1.108,238.916,240.779,22,
2025-08-04 04:24:28,2025-08-04 04:52:39,IP Address,72.76.177.184,100,1690,True,2025-08-04 04:52:40,R_3RrXqjWcGmCcmQ8,,,,,40.8459,-74.2009,anonymous,EN,I agree and I want to participate,6100895db1b5b36bb4a4d21c,Desktop,Other,English,18 to 24,Female,Bachelor's degree,United States,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",7,5,2,2,7,7,1,Multiple times a day,9,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,3,7,4,3,1,4,6,5,7,7,7,4.166666666666667,6.0,2.4,3.6666666666666665,2,3,2,1,4,"Most American media is not very pro-Russia, so I likely had a knee-jerk reaction to be against the Russian government. However, this is backed up by what I know about the current Russian government and their attacks against Ukraine.",6,1,7,2,1,5,Yes,"Uses inflammatory language against Zelensky, only quotes and references things said by people who are against Zelensky, only speaks positively about Putin's vision for peace, does not examine reasoning behind Zelensky's behavior outside of accusations of corruption. ",Yes,No,Yes,Yes,Yes,Yes,Yes,No,Take less time to load,No,Nothing specific. I think a lot of people could get use out of it though.,Detractor,5,,,0,0,221.215,0,0,0,579.388,0,,,,,,,,,,,,,0,0,70.363,0,7,2.123,124.549,129.052,13,2.123,124.549,129.052,13,
2025-08-04 04:53:26,2025-08-04 05:06:23,IP Address,116.66.240.1,100,776,True,2025-08-04 05:06:23,R_4fz2s6TeHWHoZd7,,,,,-41.2971,174.7932,anonymous,EN,I agree and I want to participate,60fcee7cb4390b2acec376e8,Desktop,Other,English,18 to 24,Female,Bachelor's degree,United Kingdom,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",2,2,5,4,3,4,2,Multiple times a day,10,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",2,2,2,4,3,3,1,3,5,3,3,2,2.6666666666666665,2.8333333333333335,2.8,3.1666666666666665,3,2,2,2,5,"I was engaging more with the content as the article was easier to read and I had more knowledge on the subject, therefore I was thinking more about the details. ",3,2,7,2,1,4,Yes,It is defamatory in nature and fails to provide real sources or proof of the claims being made. ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,No,It was helpful to break down the information ,Detractor,5,,,,,,,,,,,,,,,,,,,0,0,195.147,0,0,0,57.51,0,5,1.09,48.159,49.17,10,1.09,48.159,49.17,10,
2025-08-04 05:07:55,2025-08-04 05:24:55,IP Address,50.68.166.118,100,1019,True,2025-08-04 05:24:55,R_5AM06LKLAiRGUyR,,,,,49.3164,-123.0572,anonymous,EN,I agree and I want to participate,652d6e252c94536d1d6070de,Desktop,Other,English,25 to 44,Male,Associate degree,Canada,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",5,6,5,5,6,6,3,Several times a week,8,"social media platforms (e.g. Facebook, Twitter, Telegram)",5,5,6,5,4,6,5,6,7,6,6,5,5.166666666666667,5.833333333333333,5.2,5.0,5,6,4,6,5,I understood the plight of asylum seekers and the concerns of European governments,5,6,4,4,6,5,Yes,One sided most,,Yes,No,Yes,Yes,Yes,Yes,No,none,Yes,carefully analyzing ,Detractor,5,,,,,,,,,,,,,,,,,,,0,0,127.666,0,0,0,19.096,0,6,2.734,36.328,38.734,10,2.734,36.327,38.733,10,
2025-08-04 05:58:38,2025-08-04 06:23:30,IP Address,202.36.179.107,100,1491,True,2025-08-04 06:23:32,R_9dXDxIR2QaOftGz,,,,,-43.5234,172.599,anonymous,EN,I agree and I want to participate,65b846f966e3363bc88694e4,Desktop,Other,English,18 to 24,Female,Bachelor's degree,United Kingdom,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",5,6,2,3,6,5,2,Once a week,8,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,6,5,5,5,4,2,2,7,2,1,1,5.333333333333333,2.5,5.4,3.5,6,5,5,6,5,"I think when we are reading news articles we have to pay particular attention to our initial response, as news articles will often choose language in order to provoke a certain emotional response in the reader (i.e., pathos), and if we take this at face value without questioning our thoughts we are morel likely to blindly accept what we are reading. So it's really important to think carefully and critically about all news articles, especially opinion-based ones, whether or not we initially agree or disagree with the points they make. ",4,3,7,3,1,3,Yes,"It's taking a specific viewpoint of a highly nuanced situation (i.e., a pro-Russian point of view of the Russia-Ukraine war) and using language to persuade the audience that the singular viewpoint is the only right viewpoint - that Ukraine is manipulating Russia and its allies into prolonging the war for personal gain, causing mass casualty - rather than presenting the true reality of the situation, which is that Russia invaded Ukraine and is forcibly trying to take over the country, and Ukraine is retaliating to maintain its territory. The article jumps to conclusions rather than considering facts, and selects pieces of information that are deliberately misleading when held out of context.",Yes,No,Yes,Yes,Yes,Yes,Yes,No,"I accidentally terminated the conversation earlier than I intended because the voice recognition automatically submitted my recording (and thought I said 'bye', which I didn't. Having a way to review and edit the audio transcript before submitting it to the chatbot would be a great improvement. ",No,"I liked that it asked direct questions to encourage thought, but I think it wasted too much time reiterating the points I made. If I had been able to continue the conversation longer I might have felt that it was responding more actively to what I had to say rather than passively reiterating it, which I assume would be the case as the conversation progressed.",Detractor,5,"As mentioned before, not auto-submitting voice transcripts would be a good improvement. ",,,,,,,,,,0,0,208.318,0,0,0,312.673,0,,,,,0,0,80.785,0,5,1.201,264.986,270.413,16,1.201,264.987,270.413,16,
2025-08-04 06:33:11,2025-08-04 08:00:38,IP Address,1.132.108.48,100,5247,True,2025-08-04 08:00:39,R_920EcTB18MjguJ3,,,,,-27.4683,153.0322,anonymous,EN,I agree and I want to participate,646e12b8cca43e4c726c45be,Desktop,Other,English,25 to 44,Female,Bachelor's degree,,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",5,4,3,3,5,4,3,Multiple times a day,10,"traditional media (e.g. newspapers, TV news channels),online news websites",5,3,6,6,2,6,3,5,5,6,6,6,4.666666666666667,5.166666666666667,2.6,2.8333333333333335,3,2,3,3,2,"I felt that this article is very biased towards Russia. I had an emotional response to certain passages, for instance 'Zelensky falsely saying Russia doesn't want peace,' when this is completely untrue. My thoughts were more spontaneous and emotional.",3,1,6,2,2,3,Yes,This article is from Russia Today (RT) which is biased towards Russia.,Yes,No,Yes,Yes,Yes,No,Yes,No,Give a rating for how biased the article actually is and give neutral information.,Yes,It communicated the bias in the article well. It also challenged my thinking.,Passive,7,I think I used it for too long. I wasn't sure how many responses to give before clicking next.,,,,,,,,,,,,,,,,,,6.867,283.496,286.245,6,23.407,75.299,76.357,2,3,9.863,118.38,119.867,19,9.863,118.38,119.868,19,
2025-08-04 08:03:43,2025-08-04 08:45:28,IP Address,83.104.18.123,100,2504,True,2025-08-04 08:45:28,R_2vL2TYU0CcfnIaZ,,,,,51.5042,-0.2199,anonymous,EN,I agree and I want to participate,680c1a5619162df5552417a1,Desktop,Other,English,25 to 44,Male,Bachelor's degree,United Kingdom,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",6,7,3,2,6,7,6,Multiple times a day,8,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",7,6,5,2,5,7,6,4,6,5,5,7,5.333333333333333,5.5,5.6,5.0,6,5,6,5,6,"Reading the article made me feel careful and deliberate, as the issues raised were serious and needed thoughtful consideration. I appreciated how the points were clearly highlighted and listed, which made the complex topic easier to follow. The structured layout helped me understand each concern without feeling overwhelmed.








Ask ChatGPT
",3,5,4,6,5,7,Yes,"The statement about Zelensky being held accountable for embezzlement contains propagandistic elements because it makes a serious accusation without presenting any supporting evidence. It portrays him as corrupt and manipulative, using emotional appeal to reduce his credibility. Similarly, the claim that “everything Kiev now does and says should be analyzed through the lens of Ukraine wanting to prolong the war” is designed to influence how readers interpret Ukraine’s actions. It promotes a fixed, negative perspective and dismisses the complexity of the situation, which steers public opinion through biased framing rather than objective facts.",Yes,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,I found how highlighting the propagandistic elements allowed me to examine each statement carefully and decide whether it was neutral or manipulative. ,Promoter,9,,,,,,,,,,,5.258,8.74,451.818,4,391.394,1051.807,1052.694,6,,,,,0,0,17.659,0,7,12.529,333.316,335.649,27,12.529,333.317,335.649,27,
2025-08-04 08:47:48,2025-08-04 09:43:17,IP Address,165.73.40.173,100,3328,True,2025-08-04 09:43:17,R_8Ppo2BhlEPMl4ae,,,,,-25.9766,28.1144,anonymous,EN,I agree and I want to participate,671787f3637cc9e223817070,Desktop,Other,English,25 to 44,Male,Bachelor's degree,South Africa,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",3,5,2,2,6,3,4,Once a month,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",6,5,4,5,5,6,2,4,4,5,4,4,5.166666666666667,3.8333333333333335,4.4,3.8333333333333335,5,4,4,4,5,"While reading the article, my thoughts felt more concerned and unsettled. It highlighted how serious and urgent the issues around migration and human rights. The way it pointed out the harsh consequences of current policies made me reflect on how policies meant to protect can sometimes cause real harm to vulnerable people.",2,4,4,5,4,4,,,Yes,No,Yes,Yes,Yes,No,Yes,No,,Yes,The most helpful part was how the tool explained complex issues in an easy-to-understand way.,Passive,8,,,,,,,,,,,,,,,,,,,0,0,593.833,0,0,0,47.339,0,5,14.136,113.222,117.641,12,14.136,113.222,117.641,12,
2025-08-04 09:46:58,2025-08-04 11:20:04,IP Address,143.159.223.191,100,5585,True,2025-08-04 11:20:05,R_2uyZJt1syFKWcFx,,,,,52.396,0.2581,anonymous,EN,I agree and I want to participate,67389edcd0ce05cea7aec26e,Desktop,Other,English,25 to 44,Female,Master's degree,United Kingdom,"Elementary Occupations – routine manual or simple tasks (e.g. cleaner, porter, shelf stacker)","Yes, I will",4,5,1,5,6,4,4,Once a week,10,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,7,5,6,4,6,3,6,1,7,6,7,5.833333333333333,5.0,4.6,4.833333333333333,7,6,3,5,2,"Because the article was interesting and the same time informative and i could gather a lot of knowledge for it, also its was engaging, with plenty clarity and objective, credibility and relevance was seen in the article nothing about the article was biased...",3,6,1,6,6,7,No,i think the article was good and informative,No,Yes,No,No,No,No,No,No,i think everything about the article was great and prefect,Yes,Apollo Dialogue Bot ,Promoter,9,great study i really had fun,,0,0,279.603,0,0,0,3687.417,0,,,,,,,,,,,,,0,0,115.983,0,7,6.972,72.87,74.773,10,6.972,72.871,74.773,10,
2025-08-04 11:43:37,2025-08-04 12:06:36,IP Address,87.114.15.52,100,1378,True,2025-08-04 12:06:37,R_8Xr508bTRqQnOA9,,,,,51.731,0.6886,anonymous,EN,I agree and I want to participate,6658b314777a6d0ee2bbea2f,Desktop,Other,English,18 to 24,Male,"Some college/university, no degree",United Kingdom,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",5,4,4,3,5,4,3,Several times a week,10,"traditional media (e.g. newspapers, TV news channels),online news websites",3,5,4,6,3,5,2,5,3,4,5,4,4.333333333333333,3.8333333333333335,4.0,3.8333333333333335,3,5,3,4,5,The hindered towards deliberate because it talks about war. I think some of this article could potentially be bias such as Zelensky not being interested in negotiations and saying their playing games. There was also a statement where Putin no longer considers Zelensky a leader. ,2,4,6,4,3,4,Yes,Since a fair bit of it seems biased and not balanced. ,Yes,No,Yes,No,Yes,Yes,Yes,No,"Possibly provide feedback after a user submits their response to they can learn from what they done. Also, add an ""unsure"" option as some people find it hard to decide. ",Yes,That it used quotes to catch attention,Detractor,6,,,,,,,,,,,,,,,,,,,30.882,137.305,270.143,3,0,0,94.88,0,3,27.021,107.332,110.239,13,27.021,107.332,110.239,13,
2025-08-04 12:07:21,2025-08-04 12:28:41,IP Address,86.128.47.19,100,1280,True,2025-08-04 12:28:42,R_8Iiq7wTVXkMORf9,,,,,51.5705,-0.6839,anonymous,EN,I agree and I want to participate,6706992f8333d548143af1db,Desktop,Other,English,18 to 24,Male,"Some college/university, no degree",United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",3,3,5,5,5,5,4,Rarely,8,"social media platforms (e.g. Facebook, Twitter, Telegram)",7,5,3,6,4,3,1,4,7,5,5,3,4.666666666666667,4.166666666666667,4.2,4.0,1,4,4,5,7,I had already done this article with you guys before. The article feels incredibly one sided.,4,4,4,4,4,4,Yes,It is most definitely trying to get people to oppose Ukraine without showing any sort of opposing argument.,Yes,No,No,Yes,Yes,No,No,No,,No,,Detractor,2,,,327.993,330.922,349.568,2,0,0,433.435,0,,,,,,,,,,,,,0,0,101.981,0,1,10.229,80.163,80.782,11,10.229,80.163,80.782,11,
